zakazka_id,produkt_id,planovane_mnozstvi,datum_zahajeni,datum_ukonceni,stredisko_id,naklady_material,naklady_prace,naklady_rezie,celkove_naklady,stav,vyuziti_kapacity,zmetky
VZ009073,PRD0003,432,2024-07-05,2024-07-06,STR031,177411.42,129746.39,28901.38,336059.19,Dokončeno,0.955,13
VZ009074,PRD0043,2747,2025-01-13,2025-02-07,STR041,66750.86,46560.05,11062.91,124373.82,Dokončeno,0.955,24
VZ009075,PRD0038,4817,2023-09-05,2023-09-10,STR031,80431.61,53410.9,12945.79,146788.3,Dokončeno,0.905,114
VZ009076,PRD0157,3318,2025-02-26,2025-02-28,STR021,349120.46,113435.12,35872.01,498427.59,V výrobě,0.954,102
VZ009077,PRD0165,4506,2025-02-15,2025-03-25,STR011,250745.76,156594.28,96254.95,503594.99,Dokončeno,0.946,105
VZ009078,PRD0026,3406,2024-12-13,2025-01-23,STR041,74254.34,19991.33,4980.05,99225.72,Pozastaveno,0.903,73
VZ009079,PRD0143,2920,2024-04-30,2024-06-06,STR031,266692.09,129349.04,65477.52,461518.65,V výrobě,0.936,22
VZ009080,PRD0040,315,2025-04-17,2025-05-12,STR031,162662.64,35275.67,48222.71,246161.02,Dokončeno,0.882,6
VZ009081,PRD0106,3661,2023-06-08,2023-06-17,STR021,156416.9,101503.14,18059.67,275979.71,Dokončeno,0.94,116
VZ009082,PRD0251,4026,2025-05-10,2025-05-19,STR041,209313.26,151356.85,89189.13,449859.24,Dokončeno,0.908,107
VZ009083,PRD0255,787,2025-01-12,2025-02-02,STR031,74414.21,34399.62,11508.14,120321.97,Dokončeno,0.996,10
VZ009084,PRD0144,1637,2024-09-06,2024-10-07,STR021,58816.28,18601.35,15470.14,92887.77,V výrobě,0.889,43
VZ009085,PRD0093,1403,2025-02-04,2025-03-08,STR031,231664.26,116290.48,60587.86,408542.6,Pozastaveno,0.863,43
VZ009086,PRD0073,3488,2024-03-09,2024-03-10,STR011,246155.32,162847.79,93388.91,502392.02,V výrobě,0.964,84
VZ009087,PRD0111,254,2024-07-06,2024-08-12,STR001,13829.23,6729.31,3370.34,23928.88,V výrobě,0.871,7
VZ009088,PRD0055,3096,2024-01-06,2024-01-29,STR001,297789.92,61742.13,68213.96,427746.01,Dokončeno,1.024,83
VZ009089,PRD0229,4152,2023-01-13,2023-01-19,STR041,106162.05,56052.34,8229.37,170443.76,Dokončeno,0.923,180
VZ009090,PRD0181,2940,2023-05-02,2023-06-07,STR001,186296.01,62090.2,33980.32,282366.53,Zrušeno,0.881,145
VZ009091,PRD0177,2218,2023-01-18,2023-02-28,STR011,292884.48,118343.96,30727.89,441956.33,Pozastaveno,0.913,38
VZ009092,PRD0170,2910,2023-12-21,2024-01-29,STR011,261907.55,52554.41,61778.58,376240.54,Plánováno,0.999,68
VZ009093,PRD0210,2114,2024-06-14,2024-06-21,STR011,229398.45,121241.49,39598.63,390238.57,Plánováno,0.851,33
VZ009094,PRD0169,4437,2023-10-30,2023-11-05,STR011,396791.51,120255.6,31917.34,548964.45,Pozastaveno,0.885,33
VZ009095,PRD0029,1684,2025-01-22,2025-02-26,STR041,196941.6,153381.25,82522.72,432845.57,V výrobě,0.92,38
VZ009096,PRD0184,715,2023-11-07,2023-11-10,STR041,20368.61,15598.57,4827.03,40794.21,Dokončeno,0.964,34
VZ009097,PRD0176,447,2023-12-26,2024-02-08,STR041,210884.21,48717.34,44982.01,304583.56,V výrobě,0.876,22
VZ009098,PRD0273,2876,2024-03-04,2024-04-07,STR001,72751.2,15848.29,8664.25,97263.74,Zrušeno,0.938,30
VZ009099,PRD0106,4295,2023-07-14,2023-08-20,STR031,63298.69,29240.93,9974.35,102513.97,Plánováno,0.863,45
VZ009100,PRD0264,1693,2023-05-30,2023-07-07,STR001,369443.16,249927.64,65755.77,685126.57,Zrušeno,0.88,28
VZ009101,PRD0212,874,2025-04-16,2025-04-21,STR021,235276.63,175241.62,50991.36,461509.61,Pozastaveno,0.963,15
VZ009102,PRD0224,3194,2025-04-06,2025-05-17,STR031,186446.87,96491.41,34764.32,317702.6,Pozastaveno,1.05,115
VZ009103,PRD0181,1183,2023-08-05,2023-08-16,STR001,375902.17,175639.84,92676.68,644218.69,Dokončeno,0.96,7
VZ009104,PRD0068,2412,2024-10-19,2024-12-03,STR021,475375.85,294887.65,156152.95,926416.45,Dokončeno,0.863,11
VZ009105,PRD0260,2624,2024-10-13,2024-10-31,STR021,204857.03,97710.93,62566.05,365134.01,Plánováno,0.918,113
VZ009106,PRD0165,4758,2023-07-17,2023-08-31,STR041,292647.52,125219.57,83986.71,501853.8,Dokončeno,0.977,79
VZ009107,PRD0018,2681,2025-01-26,2025-02-18,STR021,481729.28,299773.73,105002.35,886505.36,V výrobě,0.952,43
VZ009108,PRD0096,291,2024-11-12,2024-11-20,STR031,488292.91,152799.63,85626.98,726719.52,Pozastaveno,1.016,9
VZ009109,PRD0252,1198,2023-03-25,2023-04-07,STR021,29048.41,16675.52,9919.45,55643.38,Plánováno,0.989,32
VZ009110,PRD0156,911,2023-11-16,2023-12-30,STR041,73667.04,48998.25,14065.97,136731.26,Pozastaveno,0.908,20
VZ009111,PRD0253,1300,2023-09-07,2023-09-18,STR001,151164.97,67716.31,21817.42,240698.7,Pozastaveno,0.996,30
VZ009112,PRD0067,3281,2024-09-18,2024-10-17,STR031,433364.46,342526.77,187894.5,963785.73,Dokončeno,0.958,79
VZ009113,PRD0143,3223,2023-11-07,2023-12-09,STR031,432395.07,114795.7,83154.25,630345.02,Dokončeno,0.892,59
VZ009114,PRD0221,1739,2024-10-13,2024-10-30,STR021,312139.78,89588.81,48734.96,450463.55,V výrobě,0.888,43
VZ009115,PRD0205,2146,2023-02-12,2023-03-05,STR001,7436.84,2172.11,878.34,10487.29,V výrobě,0.884,57
VZ009116,PRD0239,3863,2024-03-28,2024-04-03,STR041,433479.03,110538.3,68803.08,612820.41,Zrušeno,1.003,102
VZ009117,PRD0067,4385,2024-10-27,2024-12-03,STR031,221751.77,100768.78,56418.5,378939.05,V výrobě,0.961,95
VZ009118,PRD0297,448,2025-01-30,2025-03-13,STR011,90943.92,57072.09,20712.11,168728.12,Dokončeno,0.864,7
VZ009119,PRD0120,4821,2023-07-07,2023-07-09,STR021,400863.93,129328.06,115991.57,646183.56,Dokončeno,0.942,95
VZ009120,PRD0148,1880,2023-01-16,2023-02-21,STR001,230612.18,158574.99,91907.63,481094.8,Dokončeno,0.878,28
VZ009121,PRD0208,2092,2024-03-04,2024-03-29,STR001,243814.17,59364.91,19510.22,322689.3,Zrušeno,0.968,38
VZ009122,PRD0228,2976,2024-07-29,2024-08-08,STR031,457360.62,267193.18,107504.76,832058.56,Plánováno,0.898,4
VZ009123,PRD0026,1536,2023-01-03,2023-01-12,STR031,436440.76,123217.56,59718.61,619376.93,V výrobě,1.008,49
VZ009124,PRD0222,21,2023-10-14,2023-11-16,STR001,487263.96,306153.12,175762.77,969179.85,Dokončeno,0.861,0
VZ009125,PRD0146,4323,2024-11-23,2025-01-01,STR041,321458.3,175861.65,84998.82,582318.77,Dokončeno,1.039,60
VZ009126,PRD0008,4152,2024-05-09,2024-06-22,STR021,274001.15,79906.18,64725.17,418632.5,Zrušeno,0.902,127
VZ009127,PRD0139,3954,2024-01-17,2024-02-06,STR031,329018.45,75665.45,85677.65,490361.55,Plánováno,0.986,44
VZ009128,PRD0198,1318,2024-04-05,2024-05-08,STR011,410897.86,327002.38,111898.59,849798.83,Zrušeno,0.863,36
VZ009129,PRD0239,4915,2023-06-04,2023-06-16,STR031,458603.44,269521.21,94360.08,822484.73,Dokončeno,1.021,177
VZ009130,PRD0297,663,2024-03-24,2024-03-28,STR021,140543.14,56818.81,17359.35,214721.3,V výrobě,0.865,18
VZ009131,PRD0122,539,2024-08-03,2024-08-27,STR001,105325.1,82632.85,45437.0,233394.95,Dokončeno,0.943,22
VZ009132,PRD0110,65,2023-03-22,2023-04-28,STR021,186909.08,125807.42,61510.39,374226.89,Plánováno,1.037,2
VZ009133,PRD0170,4702,2024-09-29,2024-10-20,STR011,450532.49,358436.36,183945.01,992913.86,Zrušeno,0.934,1
VZ009134,PRD0031,386,2023-05-24,2023-06-13,STR031,69293.4,50462.52,8734.77,128490.69,Plánováno,0.878,10
VZ009135,PRD0127,3818,2024-02-26,2024-03-04,STR031,478724.61,186400.76,165875.55,831000.92,Zrušeno,0.928,188
VZ009136,PRD0003,1106,2025-06-10,2025-06-29,STR021,448751.44,347400.68,55778.17,851930.29,V výrobě,0.887,15
VZ009137,PRD0207,2362,2024-08-15,2024-09-10,STR021,271568.54,189906.57,70068.18,531543.29,Dokončeno,1.015,102
VZ009138,PRD0087,3765,2025-02-21,2025-04-05,STR021,132792.62,105799.77,17579.64,256172.03,Dokončeno,1.026,93
VZ009139,PRD0107,4651,2024-03-22,2024-04-27,STR011,434205.22,101193.04,50924.21,586322.47,Dokončeno,0.988,181
VZ009140,PRD0209,3866,2025-02-16,2025-02-19,STR041,338080.87,167738.7,42426.51,548246.08,Dokončeno,1.043,104
VZ009141,PRD0124,465,2024-11-14,2024-11-29,STR011,164119.73,33637.78,41077.62,238835.13,V výrobě,0.877,19
VZ009142,PRD0100,105,2025-05-17,2025-06-28,STR011,356547.89,160905.86,113207.72,630661.47,V výrobě,0.91,2
VZ009143,PRD0202,802,2025-06-12,2025-06-18,STR041,417709.85,115279.21,86602.76,619591.82,Dokončeno,0.946,34
VZ009144,PRD0158,1369,2025-01-19,2025-02-25,STR031,397521.56,305757.43,65682.22,768961.21,Plánováno,0.964,46
VZ009145,PRD0067,4696,2024-12-08,2025-01-19,STR001,248699.07,114824.53,67178.82,430702.42,Zrušeno,0.978,135
VZ009146,PRD0054,2516,2024-10-12,2024-10-24,STR001,349128.59,212211.39,39013.93,600353.91,Plánováno,0.891,27
VZ009147,PRD0152,3443,2024-01-04,2024-02-15,STR041,391235.64,233921.38,64567.44,689724.46,Zrušeno,1.035,69
VZ009148,PRD0039,3574,2024-02-18,2024-03-19,STR001,90050.81,69833.22,38903.5,198787.53,Dokončeno,0.954,165
VZ009149,PRD0058,307,2023-12-20,2024-01-29,STR031,422598.09,314609.68,119374.47,856582.24,Dokončeno,1.041,12
VZ009150,PRD0050,4783,2023-11-28,2023-12-31,STR001,174948.93,89514.16,15187.69,279650.78,Zrušeno,1.026,28
VZ009151,PRD0031,3744,2024-12-23,2025-01-29,STR021,215482.57,101728.45,27434.24,344645.26,Plánováno,0.935,47
VZ009152,PRD0211,3508,2025-06-01,2025-06-13,STR041,2764.71,934.22,809.44,4508.37,Dokončeno,0.876,11
VZ009153,PRD0007,3967,2024-01-27,2024-01-29,STR021,464878.77,245226.22,167751.39,877856.38,V výrobě,0.873,56
VZ009154,PRD0207,4785,2024-03-09,2024-04-02,STR031,467199.88,271294.87,90049.73,828544.48,V výrobě,1.046,45
VZ009155,PRD0112,4502,2024-06-03,2024-07-15,STR041,147236.79,111336.11,50416.1,308989.0,Dokončeno,0.957,89
VZ009156,PRD0267,2054,2024-04-29,2024-05-28,STR001,229387.12,181758.2,83091.02,494236.34,Pozastaveno,0.947,32
VZ009157,PRD0229,2597,2025-06-12,2025-07-17,STR031,463432.57,209365.69,124411.16,797209.42,Dokončeno,0.985,45
VZ009158,PRD0133,2066,2024-05-01,2024-06-09,STR041,197569.83,118950.97,24636.31,341157.11,Dokončeno,0.938,57
VZ009159,PRD0251,2061,2024-02-24,2024-04-07,STR001,374331.86,195177.38,56625.81,626135.05,Dokončeno,0.899,71
VZ009160,PRD0040,4600,2023-02-17,2023-03-02,STR001,23865.58,9649.53,3780.67,37295.78,V výrobě,1.0,34
VZ009161,PRD0269,4345,2025-05-07,2025-06-07,STR021,166552.22,55370.43,43348.78,265271.43,Dokončeno,0.908,64
VZ009162,PRD0293,1192,2023-03-31,2023-04-28,STR031,494166.53,234644.59,51879.63,780690.75,Dokončeno,0.939,4
VZ009163,PRD0049,3006,2023-12-13,2023-12-20,STR011,103112.71,50086.38,28536.29,181735.38,V výrobě,0.888,65
VZ009164,PRD0238,1478,2023-10-11,2023-11-13,STR011,352925.57,212613.17,44240.96,609779.7,Plánováno,0.928,63
VZ009165,PRD0142,104,2024-07-12,2024-08-25,STR031,236768.75,142804.77,34332.63,413906.15,V výrobě,0.865,2
VZ009166,PRD0121,983,2023-02-26,2023-03-08,STR011,116248.11,64038.8,37955.7,218242.61,Dokončeno,1.021,1
VZ009167,PRD0093,1586,2023-11-21,2023-12-17,STR021,208257.35,46259.65,35967.51,290484.51,Dokončeno,0.966,9
VZ009168,PRD0274,2133,2023-07-21,2023-08-16,STR031,412878.18,278323.45,72316.83,763518.46,V výrobě,0.979,17
VZ009169,PRD0039,2578,2024-05-20,2024-06-27,STR031,181493.05,103540.52,19589.79,304623.36,V výrobě,0.876,91
VZ009170,PRD0264,2698,2025-03-01,2025-03-14,STR011,373778.47,257489.62,32884.27,664152.36,Zrušeno,0.954,97
VZ009171,PRD0181,2873,2023-09-19,2023-10-31,STR041,23776.31,7073.49,5765.7,36615.5,Pozastaveno,0.876,58
VZ009172,PRD0116,414,2024-03-20,2024-04-23,STR041,237412.77,81652.49,25895.64,344960.9,Dokončeno,1.002,11
VZ009173,PRD0296,2545,2024-03-27,2024-05-02,STR011,265028.56,63279.31,57894.35,386202.22,Pozastaveno,0.884,114
VZ009174,PRD0274,3754,2024-09-01,2024-09-27,STR001,478374.08,153113.0,92853.29,724340.37,Dokončeno,0.876,48
VZ009175,PRD0224,2439,2023-01-04,2023-01-15,STR001,420956.06,245375.04,163975.11,830306.21,V výrobě,0.97,70
VZ009176,PRD0206,536,2025-01-28,2025-02-12,STR041,391174.89,160301.65,43938.97,595415.51,V výrobě,0.859,12
VZ009177,PRD0201,2019,2024-07-04,2024-07-29,STR031,247764.23,58927.39,17086.69,323778.31,Dokončeno,0.976,84
VZ009178,PRD0143,4587,2023-06-03,2023-06-15,STR031,298005.77,108104.24,74748.94,480858.95,Dokončeno,0.862,125
VZ009179,PRD0262,366,2023-05-25,2023-06-08,STR041,263814.89,95530.69,89697.56,449043.14,V výrobě,0.936,11
VZ009180,PRD0029,3485,2023-05-29,2023-06-16,STR031,347897.92,95427.12,54000.42,497325.46,V výrobě,0.885,54
VZ009181,PRD0038,4491,2025-01-11,2025-01-16,STR001,270077.27,91105.94,78516.05,439699.26,Dokončeno,1.013,185
VZ009182,PRD0010,1346,2025-04-04,2025-04-24,STR021,4250.04,3384.43,1641.08,9275.55,Pozastaveno,1.022,37
VZ009183,PRD0202,1198,2023-05-12,2023-06-19,STR041,265667.76,146848.62,52558.07,465074.45,V výrobě,0.961,44
VZ009184,PRD0122,2374,2024-05-30,2024-06-24,STR041,363636.11,209279.94,104651.44,677567.49,Dokončeno,0.977,35
VZ009185,PRD0087,788,2024-10-27,2024-11-01,STR041,179181.3,125593.22,37488.31,342262.83,V výrobě,0.998,4
VZ009186,PRD0176,1828,2023-03-21,2023-04-28,STR031,215217.09,50327.15,65762.82,331307.06,Zrušeno,0.939,68
VZ009187,PRD0229,4590,2024-11-27,2024-12-30,STR031,102080.29,45839.05,11471.57,159390.91,Zrušeno,0.902,119
VZ009188,PRD0107,2072,2024-05-31,2024-06-18,STR031,81323.9,38299.42,9407.37,129030.69,Pozastaveno,1.022,11
VZ009189,PRD0151,3686,2024-09-19,2024-10-26,STR021,295220.4,69434.46,46052.56,410707.42,Plánováno,0.866,29
VZ009190,PRD0164,2286,2025-02-03,2025-03-04,STR001,1553.7,709.67,139.58,2402.95,V výrobě,0.865,0
VZ009191,PRD0287,4595,2024-11-11,2024-11-20,STR031,250145.63,124182.57,50473.18,424801.38,Zrušeno,0.919,176
VZ009192,PRD0038,3570,2024-09-16,2024-10-26,STR021,356122.53,215130.24,93903.99,665156.76,Dokončeno,1.026,60
VZ009193,PRD0165,3304,2023-05-21,2023-06-25,STR041,340922.75,189172.41,126693.52,656788.68,Dokončeno,1.025,144
VZ009194,PRD0006,4140,2025-03-08,2025-03-27,STR021,482977.43,105520.62,82649.34,671147.39,Dokončeno,0.879,134
VZ009195,PRD0193,4680,2023-08-01,2023-08-24,STR011,292507.71,232848.91,78999.06,604355.68,Dokončeno,0.88,204
VZ009196,PRD0146,1250,2025-04-15,2025-04-22,STR041,173700.92,133520.86,31583.37,338805.15,Dokončeno,0.938,17
VZ009197,PRD0084,251,2023-04-22,2023-04-26,STR041,148648.08,74334.68,21111.38,244094.14,V výrobě,1.032,5
VZ009198,PRD0233,366,2023-12-12,2024-01-02,STR001,418118.76,198289.89,31808.35,648217.0,Dokončeno,1.034,14
VZ009199,PRD0067,1204,2025-05-13,2025-06-24,STR011,114059.85,69558.17,31285.66,214903.68,V výrobě,0.927,46
VZ009200,PRD0229,1988,2025-01-14,2025-01-31,STR041,425294.68,202589.74,133143.53,761027.95,Zrušeno,0.955,29
VZ009201,PRD0193,3553,2024-08-23,2024-08-30,STR031,34826.08,24957.56,14244.1,74027.74,Plánováno,0.901,89
VZ009202,PRD0158,4264,2023-08-29,2023-09-21,STR001,11890.63,9460.07,4347.16,25697.86,Dokončeno,0.86,141
VZ009203,PRD0107,4192,2023-07-08,2023-08-11,STR021,425629.87,110162.47,87515.49,623307.83,Zrušeno,1.004,62
VZ009204,PRD0146,2830,2024-12-19,2025-01-24,STR021,342328.79,128853.64,99397.51,570579.94,V výrobě,0.914,11
VZ009205,PRD0238,4882,2023-05-03,2023-05-07,STR001,162377.71,62064.06,46074.21,270515.98,Dokončeno,0.889,32
VZ009206,PRD0013,533,2024-04-09,2024-04-24,STR011,204500.2,77588.65,27031.07,309119.92,Dokončeno,0.892,3
VZ009207,PRD0177,1466,2024-04-07,2024-05-10,STR041,7132.22,3985.69,1261.85,12379.76,V výrobě,0.85,18
VZ009208,PRD0022,3212,2023-08-12,2023-09-21,STR031,293881.07,63770.49,55802.35,413453.91,Dokončeno,0.966,146
VZ009209,PRD0205,1057,2023-02-23,2023-02-25,STR021,321029.57,79467.14,96753.85,497250.56,Plánováno,0.91,40
VZ009210,PRD0209,494,2025-01-15,2025-01-21,STR021,175903.58,36002.34,41539.32,253445.24,Zrušeno,1.011,19
VZ009211,PRD0136,4615,2025-03-28,2025-05-10,STR041,417988.81,293582.77,148588.28,860159.86,Dokončeno,0.9,46
VZ009212,PRD0262,3049,2023-07-09,2023-08-23,STR021,23026.4,18166.4,4181.89,45374.69,Plánováno,1.026,117
VZ009213,PRD0142,1595,2024-04-16,2024-05-06,STR001,380222.11,88344.05,92525.5,561091.66,V výrobě,1.015,30
VZ009214,PRD0198,2090,2023-10-30,2023-11-26,STR011,411737.34,266697.61,36276.73,714711.68,Dokončeno,0.94,87
VZ009215,PRD0110,4301,2024-01-03,2024-01-09,STR041,92273.84,67163.47,17508.05,176945.36,Pozastaveno,0.919,97
VZ009216,PRD0086,4596,2023-11-08,2023-11-14,STR021,119474.49,44001.64,29542.64,193018.77,Plánováno,0.997,13
VZ009217,PRD0062,2321,2024-08-19,2024-09-05,STR001,147759.52,60050.78,29280.5,237090.8,Dokončeno,0.925,42
VZ009218,PRD0106,1929,2025-05-02,2025-05-22,STR011,237717.77,88692.71,59115.2,385525.68,Dokončeno,0.859,4
VZ009219,PRD0189,996,2023-11-08,2023-11-15,STR001,174500.68,130693.63,58903.5,364097.81,Dokončeno,1.015,42
VZ009220,PRD0265,4055,2024-09-02,2024-10-15,STR041,292611.59,131406.61,50914.54,474932.74,Dokončeno,0.978,126
VZ009221,PRD0277,4977,2023-11-13,2023-12-12,STR031,3294.35,1735.06,1069.17,6098.58,V výrobě,0.944,125
VZ009222,PRD0098,1590,2023-08-02,2023-08-22,STR031,162102.79,57864.68,11796.32,231763.79,Zrušeno,0.883,41
VZ009223,PRD0207,1168,2023-11-07,2023-12-13,STR031,464951.24,100194.51,61281.89,626427.64,Pozastaveno,0.896,30
VZ009224,PRD0094,1762,2025-05-12,2025-06-07,STR001,421624.67,307139.83,179964.55,908729.05,Pozastaveno,1.025,19
VZ009225,PRD0067,2913,2023-04-13,2023-05-21,STR021,143128.94,110753.18,42378.58,296260.7,V výrobě,0.85,63
VZ009226,PRD0092,772,2025-02-25,2025-03-18,STR031,152715.58,77709.04,36957.16,267381.78,Dokončeno,0.881,31
VZ009227,PRD0258,3845,2023-05-23,2023-06-27,STR041,111153.94,40686.97,13002.35,164843.26,Dokončeno,0.969,26
VZ009228,PRD0124,1863,2023-09-18,2023-10-24,STR041,311663.23,222506.56,70435.54,604605.33,V výrobě,0.927,27
VZ009229,PRD0121,2876,2024-01-01,2024-02-12,STR011,204410.45,109153.45,45451.48,359015.38,Pozastaveno,0.881,139
VZ009230,PRD0218,1340,2024-08-07,2024-08-21,STR021,301492.88,193243.66,28752.92,523489.46,Dokončeno,0.863,31
VZ009231,PRD0233,3618,2023-12-23,2024-01-15,STR021,162575.53,119341.48,17522.57,299439.58,Dokončeno,0.904,16
VZ009232,PRD0291,3135,2023-12-25,2024-02-02,STR021,373136.52,83126.89,77157.85,533421.26,Plánováno,1.048,79
VZ009233,PRD0117,916,2023-08-17,2023-09-25,STR001,328180.78,138109.56,38698.78,504989.12,Dokončeno,1.006,37
VZ009234,PRD0164,3972,2023-10-14,2023-11-26,STR001,315687.43,68213.77,21645.97,405547.17,Pozastaveno,0.888,61
VZ009235,PRD0201,3850,2024-09-02,2024-09-11,STR011,133691.38,92169.39,36644.93,262505.7,Dokončeno,0.979,138
VZ009236,PRD0208,2672,2023-10-28,2023-11-13,STR011,440289.0,345866.93,87491.61,873647.54,Pozastaveno,1.048,126
VZ009237,PRD0024,3086,2024-02-15,2024-02-28,STR001,387721.23,102464.11,87635.23,577820.57,V výrobě,0.983,44
VZ009238,PRD0158,2926,2023-07-20,2023-08-03,STR041,324367.62,144093.9,68866.58,537328.1,V výrobě,0.986,15
VZ009239,PRD0292,972,2023-10-14,2023-11-02,STR031,251008.44,54915.15,73730.39,379653.98,Dokončeno,0.935,29
VZ009240,PRD0040,2988,2024-06-28,2024-07-01,STR021,243898.37,158518.94,71267.48,473684.79,Zrušeno,0.926,17
VZ009241,PRD0111,4250,2024-03-12,2024-04-06,STR011,352760.22,109454.67,54447.05,516661.94,Zrušeno,1.009,37
VZ009242,PRD0252,3201,2023-01-10,2023-01-15,STR031,471496.68,237810.34,94829.42,804136.44,Zrušeno,0.937,96
VZ009243,PRD0063,4704,2024-07-09,2024-07-15,STR021,265192.07,56723.59,20888.34,342804.0,Dokončeno,1.005,209
VZ009244,PRD0289,3971,2023-08-29,2023-09-13,STR011,199971.89,63500.33,15236.56,278708.78,Dokončeno,0.983,116
VZ009245,PRD0120,2728,2023-02-20,2023-03-13,STR011,11998.03,3394.07,3080.9,18473.0,Plánováno,1.044,111
VZ009246,PRD0049,1997,2023-04-24,2023-05-13,STR041,347796.26,77642.59,88290.08,513728.93,Dokončeno,0.874,1
VZ009247,PRD0151,3396,2024-11-12,2024-11-13,STR041,37330.81,12820.34,6790.72,56941.87,Dokončeno,0.976,90
VZ009248,PRD0264,731,2025-06-19,2025-07-02,STR021,384561.6,108468.31,51478.44,544508.35,Pozastaveno,0.883,35
VZ009249,PRD0166,3509,2025-02-11,2025-02-20,STR001,260774.05,191799.67,96322.08,548895.8,Dokončeno,0.966,48
VZ009250,PRD0165,4104,2023-06-20,2023-07-22,STR041,172041.55,136656.01,46096.63,354794.19,Dokončeno,0.924,201
VZ009251,PRD0005,1152,2024-12-09,2024-12-12,STR041,60403.94,13958.21,9881.28,84243.43,Dokončeno,1.01,26
VZ009252,PRD0295,4594,2023-05-21,2023-05-24,STR001,145852.89,49982.09,36864.68,232699.66,Zrušeno,0.913,111
VZ009253,PRD0102,2635,2024-09-17,2024-10-02,STR021,348794.32,154303.43,75851.55,578949.3,Dokončeno,0.879,29
VZ009254,PRD0241,2278,2023-12-30,2024-01-17,STR041,436543.35,340402.64,178633.81,955579.8,Zrušeno,0.964,32
VZ009255,PRD0287,4581,2023-01-08,2023-02-02,STR001,488123.3,99535.37,140945.95,728604.62,Dokončeno,1.047,71
VZ009256,PRD0296,3650,2023-08-22,2023-08-29,STR021,114584.79,53545.19,41138.85,209268.83,Zrušeno,0.863,119
VZ009257,PRD0170,1403,2025-03-25,2025-04-01,STR011,405207.28,187533.4,96996.14,689736.82,Zrušeno,0.932,16
VZ009258,PRD0034,1381,2023-11-02,2023-12-05,STR041,324500.72,67640.11,75008.94,467149.77,Zrušeno,1.026,65
VZ009259,PRD0264,3008,2025-03-01,2025-03-09,STR041,58993.25,39318.7,14529.91,112841.86,V výrobě,0.914,87
VZ009260,PRD0092,4348,2023-10-06,2023-11-20,STR001,217642.21,131978.29,43183.29,392803.79,Dokončeno,0.928,112
VZ009261,PRD0274,2073,2023-06-20,2023-08-02,STR021,310507.24,241151.05,55930.04,607588.33,Plánováno,0.969,80
VZ009262,PRD0259,604,2025-02-13,2025-03-05,STR021,89757.2,40376.02,17869.33,148002.55,Zrušeno,0.945,23
VZ009263,PRD0230,2000,2023-09-07,2023-09-20,STR011,283583.02,105202.39,86385.42,475170.83,Pozastaveno,0.882,24
VZ009264,PRD0202,645,2024-11-26,2024-12-11,STR011,25818.39,19130.21,4678.4,49627.0,Zrušeno,0.884,21
VZ009265,PRD0124,639,2024-02-17,2024-02-27,STR001,324527.27,103258.79,67028.14,494814.2,Pozastaveno,0.899,19
VZ009266,PRD0209,57,2025-05-10,2025-06-13,STR031,87697.94,41540.25,13453.65,142691.84,Plánováno,0.878,0
VZ009267,PRD0082,1608,2023-03-05,2023-03-28,STR001,38625.84,9194.46,7631.29,55451.59,V výrobě,0.906,54
VZ009268,PRD0034,2176,2025-01-09,2025-01-21,STR001,487934.3,237014.11,107371.8,832320.21,Dokončeno,1.002,107
VZ009269,PRD0111,362,2024-10-31,2024-11-02,STR001,411826.14,251192.15,137741.39,800759.68,Zrušeno,0.896,13
VZ009270,PRD0068,1097,2025-03-14,2025-03-19,STR021,433633.47,150482.45,133130.16,717246.08,Dokončeno,1.027,1
VZ009271,PRD0269,2174,2025-03-11,2025-03-21,STR021,484762.66,102786.48,138937.64,726486.78,V výrobě,0.904,71
VZ009272,PRD0164,1798,2025-01-05,2025-01-23,STR031,120045.69,24456.66,23319.38,167821.73,V výrobě,0.959,86
VZ009273,PRD0047,1562,2023-12-12,2023-12-31,STR031,339600.71,125659.71,38539.84,503800.26,Dokončeno,0.859,46
VZ009274,PRD0241,2806,2024-04-10,2024-04-28,STR011,166366.3,42010.39,11635.17,220011.86,V výrobě,0.873,74
VZ009275,PRD0233,693,2024-08-06,2024-08-10,STR001,150425.31,36331.11,13105.37,199861.79,Pozastaveno,1.018,23
